source_file	source_root	file_kind	source_unit	selection	selected_roots	direct_importers	active_imports	commented_imports	substantive	prose_words	headings	construct_counts	labels	named_items	unit_start_line	unit_end_line	file_lines	file_words	coverage_status	coverage_basis	formalolp_evidence	formal_declarations	audit_note
lambda-calculus/lambda-definability/truth-values.tex	lambda-calculus	unit	defn#1	selected	lambda-calculus	-	0	0	yes	535	Truth Values and Relations	-	1	defn#1	72	76	79	535	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/lambda-definability/truth-values.tex	lambda-calculus	unit	prob#2	selected	lambda-calculus	-	0	0	yes	535	Truth Values and Relations	-	2	prob#2	72	76	79	535	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/abbreviated-syntax.tex	lambda-calculus	section	section	selected	lambda-calculus	-	0	0	yes	202	Abbreviated Syntax	prob	-	section	1	45	45	202	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/abbreviated-syntax.tex	lambda-calculus	unit	prob#1	selected	lambda-calculus	-	0	0	yes	202	Abbreviated Syntax	-	1	prob#1	39	42	45	202	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/alpha.tex	lambda-calculus	section	section	selected	lambda-calculus	-	0	0	yes	1649	-Conversion	defn[Change of bound variable, $\aconvone$]; defn[Compatibility of relation]; defn[Change of bound variable, $\aconvone$]; defn[Change of bound variable, $\aconvone$]#defn:aconvone; defn[$\alpha$-conversion, $\aconv$]; defn[$\alpha$-conversion, $\aconv$]#defn:aconv; ex; prob; lem#lem:fv-one; prob; lem#lem:inv; prob; thm; thm#thm:fv; lem#lem:sub:R; prob; thm#thm:sub; prob; cor#cor:sub	-	section	1	284	284	1649	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/alpha.tex	lambda-calculus	unit	defn#1	selected	lambda-calculus	-	0	0	yes	1649	-Conversion	optional=Change of bound variable, $\aconvone$	1	defn#1	270	276	284	1649	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/alpha.tex	lambda-calculus	unit	defn#2	selected	lambda-calculus	-	0	0	yes	1649	-Conversion	optional=Compatibility of relation	2	defn#2	270	276	284	1649	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/alpha.tex	lambda-calculus	unit	defn#3	selected	lambda-calculus	-	0	0	yes	1649	-Conversion	optional=Change of bound variable, $\aconvone$	3	defn#3	270	276	284	1649	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/alpha.tex	lambda-calculus	unit	defn#defn:aconvone	selected	lambda-calculus	-	0	0	yes	1649	-Conversion	optional=Change of bound variable, $\aconvone$; label=defn:aconvone	defn:aconvone	defn#defn:aconvone	270	276	284	1649	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/alpha.tex	lambda-calculus	unit	defn#5	selected	lambda-calculus	-	0	0	yes	1649	-Conversion	optional=$\alpha$-conversion, $\aconv$	5	defn#5	270	276	284	1649	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/alpha.tex	lambda-calculus	unit	defn#defn:aconv	selected	lambda-calculus	-	0	0	yes	1649	-Conversion	optional=$\alpha$-conversion, $\aconv$; label=defn:aconv	defn:aconv	defn#defn:aconv	270	276	284	1649	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/alpha.tex	lambda-calculus	unit	ex#7	selected	lambda-calculus	-	0	0	yes	1649	-Conversion	-	7	ex#7	270	276	284	1649	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/alpha.tex	lambda-calculus	unit	prob#8	selected	lambda-calculus	-	0	0	yes	1649	-Conversion	-	8	prob#8	270	276	284	1649	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/alpha.tex	lambda-calculus	unit	lem#lem:fv-one	selected	lambda-calculus	-	0	0	yes	1649	-Conversion	; label=lem:fv-one	lem:fv-one	lem#lem:fv-one	270	276	284	1649	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/alpha.tex	lambda-calculus	unit	prob#10	selected	lambda-calculus	-	0	0	yes	1649	-Conversion	-	10	prob#10	270	276	284	1649	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/alpha.tex	lambda-calculus	unit	lem#lem:inv	selected	lambda-calculus	-	0	0	yes	1649	-Conversion	; label=lem:inv	lem:inv	lem#lem:inv	270	276	284	1649	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/alpha.tex	lambda-calculus	unit	prob#12	selected	lambda-calculus	-	0	0	yes	1649	-Conversion	-	12	prob#12	270	276	284	1649	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/alpha.tex	lambda-calculus	unit	thm#13	selected	lambda-calculus	-	0	0	yes	1649	-Conversion	-	13	thm#13	270	276	284	1649	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/alpha.tex	lambda-calculus	unit	thm#thm:fv	selected	lambda-calculus	-	0	0	yes	1649	-Conversion	; label=thm:fv	thm:fv	thm#thm:fv	270	276	284	1649	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/alpha.tex	lambda-calculus	unit	lem#lem:sub:R	selected	lambda-calculus	-	0	0	yes	1649	-Conversion	; label=lem:sub:R	lem:sub:R	lem#lem:sub:R	270	276	284	1649	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/alpha.tex	lambda-calculus	unit	prob#16	selected	lambda-calculus	-	0	0	yes	1649	-Conversion	-	16	prob#16	270	276	284	1649	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/alpha.tex	lambda-calculus	unit	thm#thm:sub	selected	lambda-calculus	-	0	0	yes	1649	-Conversion	; label=thm:sub	thm:sub	thm#thm:sub	270	276	284	1649	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/alpha.tex	lambda-calculus	unit	prob#18	selected	lambda-calculus	-	0	0	yes	1649	-Conversion	-	18	prob#18	270	276	284	1649	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/alpha.tex	lambda-calculus	unit	cor#cor:sub	selected	lambda-calculus	-	0	0	yes	1649	-Conversion	; label=cor:sub	cor:sub	cor#cor:sub	270	276	284	1649	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/beta.tex	lambda-calculus	section	section	selected	lambda-calculus	-	0	0	yes	786	-reduction	defn[$\beta$-contraction, $\bredone$]#defn:betacontr; prob#prob:def; defn[$\beta$-reduction, $\bred$]#defn:betared; defn[$\beta$-normal]; defn[$\beta$-equivalence, $\equal$]	-	section	1	129	129	786	proved_weaker	manual_fragment_match	FormalOLP/LambdaCalculus/DeBruijn.lean	FormalOLP.LambdaCalculus.Term.BetaStep; FormalOLP.LambdaCalculus.Term.BetaStar; FormalOLP.LambdaCalculus.Term.betaStep_wellScoped; FormalOLP.LambdaCalculus.Term.betaStar_wellScoped	Contextual beta and scope preservation are present; the full named-term reduction metatheory is not.
lambda-calculus/syntax/beta.tex	lambda-calculus	unit	defn#defn:betacontr	selected	lambda-calculus	-	0	0	yes	786	-reduction	optional=$\beta$-contraction, $\bredone$; label=defn:betacontr	defn:betacontr	defn#defn:betacontr	100	112	129	786	defined_only	manual_definition_match	FormalOLP/LambdaCalculus/DeBruijn.lean	FormalOLP.LambdaCalculus.Term.BetaStep; FormalOLP.LambdaCalculus.Term.BetaStar; FormalOLP.LambdaCalculus.Term.betaStep_wellScoped; FormalOLP.LambdaCalculus.Term.betaStar_wellScoped	Contextual beta and scope preservation are present; the full named-term reduction metatheory is not.
lambda-calculus/syntax/beta.tex	lambda-calculus	unit	prob#prob:def	selected	lambda-calculus	-	0	0	yes	786	-reduction	; label=prob:def	prob:def	prob#prob:def	100	112	129	786	defined_only	manual_definition_match	FormalOLP/LambdaCalculus/DeBruijn.lean	FormalOLP.LambdaCalculus.Term.BetaStep; FormalOLP.LambdaCalculus.Term.BetaStar; FormalOLP.LambdaCalculus.Term.betaStep_wellScoped; FormalOLP.LambdaCalculus.Term.betaStar_wellScoped	Contextual beta and scope preservation are present; the full named-term reduction metatheory is not.
lambda-calculus/syntax/beta.tex	lambda-calculus	unit	defn#defn:betared	selected	lambda-calculus	-	0	0	yes	786	-reduction	optional=$\beta$-reduction, $\bred$; label=defn:betared	defn:betared	defn#defn:betared	100	112	129	786	defined_only	manual_definition_match	FormalOLP/LambdaCalculus/DeBruijn.lean	FormalOLP.LambdaCalculus.Term.BetaStep; FormalOLP.LambdaCalculus.Term.BetaStar; FormalOLP.LambdaCalculus.Term.betaStep_wellScoped; FormalOLP.LambdaCalculus.Term.betaStar_wellScoped	Contextual beta and scope preservation are present; the full named-term reduction metatheory is not.
lambda-calculus/syntax/beta.tex	lambda-calculus	unit	defn#4	selected	lambda-calculus	-	0	0	yes	786	-reduction	optional=$\beta$-normal	4	defn#4	100	112	129	786	defined_only	manual_definition_match	FormalOLP/LambdaCalculus/DeBruijn.lean	FormalOLP.LambdaCalculus.Term.BetaStep; FormalOLP.LambdaCalculus.Term.BetaStar; FormalOLP.LambdaCalculus.Term.betaStep_wellScoped; FormalOLP.LambdaCalculus.Term.betaStar_wellScoped	Contextual beta and scope preservation are present; the full named-term reduction metatheory is not.
lambda-calculus/syntax/beta.tex	lambda-calculus	unit	defn#5	selected	lambda-calculus	-	0	0	yes	786	-reduction	optional=$\beta$-equivalence, $\equal$	5	defn#5	100	112	129	786	defined_only	manual_definition_match	FormalOLP/LambdaCalculus/DeBruijn.lean	FormalOLP.LambdaCalculus.Term.BetaStep; FormalOLP.LambdaCalculus.Term.BetaStar; FormalOLP.LambdaCalculus.Term.betaStep_wellScoped; FormalOLP.LambdaCalculus.Term.betaStar_wellScoped	Contextual beta and scope preservation are present; the full named-term reduction metatheory is not.
lambda-calculus/syntax/conversion.tex	lambda-calculus	section	section	selected	lambda-calculus	-	0	0	yes	85	Conversion and Reduction	-	-	section	1	23	23	85	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/de-bruijn.tex	lambda-calculus	section	section	selected	lambda-calculus	-	0	0	yes	504	The De Bruijn Index	defn; defn; defn; prop	-	section	1	83	83	504	proved_weaker	manual_fragment_match	FormalOLP/LambdaCalculus/DeBruijn.lean	FormalOLP.LambdaCalculus.Term; FormalOLP.LambdaCalculus.Term.rename; FormalOLP.LambdaCalculus.Term.subst; FormalOLP.LambdaCalculus.Term.rename_composition; FormalOLP.LambdaCalculus.Term.subst_composition	Typed de Bruijn syntax is native; named syntax and the source translation/alpha interface are absent.
lambda-calculus/syntax/de-bruijn.tex	lambda-calculus	unit	defn#1	selected	lambda-calculus	-	0	0	yes	504	The De Bruijn Index	-	1	defn#1	77	80	83	504	defined_only	manual_definition_match	FormalOLP/LambdaCalculus/DeBruijn.lean	FormalOLP.LambdaCalculus.Term	Typed de Bruijn syntax is native; named syntax and the source translation/alpha interface are absent.
lambda-calculus/syntax/de-bruijn.tex	lambda-calculus	unit	defn#2	selected	lambda-calculus	-	0	0	yes	504	The De Bruijn Index	-	2	defn#2	77	80	83	504	defined_only	manual_definition_match	FormalOLP/LambdaCalculus/DeBruijn.lean	FormalOLP.LambdaCalculus.Term	Typed de Bruijn syntax is native; named syntax and the source translation/alpha interface are absent.
lambda-calculus/syntax/de-bruijn.tex	lambda-calculus	unit	defn#3	selected	lambda-calculus	-	0	0	yes	504	The De Bruijn Index	-	3	defn#3	77	80	83	504	defined_only	manual_definition_match	FormalOLP/LambdaCalculus/DeBruijn.lean	FormalOLP.LambdaCalculus.Term	Typed de Bruijn syntax is native; named syntax and the source translation/alpha interface are absent.
lambda-calculus/syntax/de-bruijn.tex	lambda-calculus	unit	prop#4	selected	lambda-calculus	-	0	0	yes	504	The De Bruijn Index	-	4	prop#4	77	80	83	504	defined_only	manual_definition_match	FormalOLP/LambdaCalculus/DeBruijn.lean	FormalOLP.LambdaCalculus.Term	Typed de Bruijn syntax is native; named syntax and the source translation/alpha interface are absent.
lambda-calculus/syntax/eta.tex	lambda-calculus	section	section	selected	lambda-calculus	-	0	0	yes	471	-conversion	defn[$\eta$-contraction, $\eredone$]#defn:beredone; defn[$\beta\eta$-reduction, $\bered$]#defn:bered; defn; defn[Extensionality]; thm	-	section	1	88	88	471	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/eta.tex	lambda-calculus	unit	defn#defn:beredone	selected	lambda-calculus	-	0	0	yes	471	-conversion	optional=$\eta$-contraction, $\eredone$; label=defn:beredone	defn:beredone	defn#defn:beredone	65	67	88	471	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/eta.tex	lambda-calculus	unit	defn#defn:bered	selected	lambda-calculus	-	0	0	yes	471	-conversion	optional=$\beta\eta$-reduction, $\bered$; label=defn:bered	defn:bered	defn#defn:bered	65	67	88	471	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/eta.tex	lambda-calculus	unit	defn#3	selected	lambda-calculus	-	0	0	yes	471	-conversion	-	3	defn#3	65	67	88	471	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/eta.tex	lambda-calculus	unit	defn#4	selected	lambda-calculus	-	0	0	yes	471	-conversion	optional=Extensionality	4	defn#4	65	67	88	471	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
lambda-calculus/syntax/eta.tex	lambda-calculus	unit	thm#5	selected	lambda-calculus	-	0	0	yes	471	-conversion	-	5	thm#5	65	67	88	471	missing	none	-	-	No active declaration covers this Church–Rosser, definability, or remaining syntax section.
